ticker,signal,signal_date,tier,region,price_at_signal,future_price,stock_return,spy_return,alpha,net_alpha,round_trip_cost,beta,stock_return_eur,spy_return_eur,alpha_eur,beta_adj_alpha_eur,regional_benchmark,regional_benchmark_return,regional_alpha,suggested_horizon_days,horizon
MCD,H,2026-06-15,large,us,284.10064697265625,262.6729431152344,-7.542293228034859,-2.4692031587900667,-5.073090069244793,-5.313090069244793,0.24,0.12732105652012055,-5.515789273107896,-0.33150634122396383,-5.184282931883932,-5.473581535500141,SPY,-2.4692031587900667,-5.073090069244793,,7
NKE,S,2026-06-15,mid,us,44.72555160522461,40.47068786621094,-9.51327280783417,-2.4692031587900667,-7.044069649044103,-7.404069649044104,0.36,0.7402422029602757,-7.529969123095559,-0.33150634122396383,-7.198462781871595,-7.284574138772631,SPY,-2.4692031587900667,-7.044069649044103,,7
V,B,2026-06-15,mega,us,323.21954345703125,329.9071044921875,2.069046000012463,-2.4692031587900667,4.53824915880253,4.35824915880253,0.18,0.22508683768895532,4.30621294494653,-0.33150634122396383,4.637719286170494,4.3808306589664685,SPY,-2.4692031587900667,4.53824915880253,,7
NFLX,H,2026-06-15,large,us,81.66999816894531,70.9000015258789,-13.187213033588208,-2.4692031587900667,-10.718009874798142,-10.958009874798142,0.24,0.09762939328514486,-11.284435404033054,-0.33150634122396383,-10.95292906280909,-11.25207064106918,SPY,-2.4692031587900667,-10.718009874798142,,7
BKNG,B,2026-06-15,large,us,174.21925354003906,176.62344360351562,1.3799795456729078,-2.4692031587900667,3.8491827044629745,3.6091827044629747,0.24,0.9221439863496067,3.602043413279188,-0.33150634122396383,3.9335497545031517,3.907739992275627,SPY,-2.4692031587900667,3.8491827044629745,,7
BPE.MI,B,2026-06-15,mid,eu,13.479999542236328,13.619999885559082,1.0385782498292866,-2.4692031587900667,3.507781408619353,3.147781408619353,0.36,0.9889322360831357,1.0385782498292917,-0.5533155081047236,1.5918937579340153,1.5857697925187724,EXS1.DE,-0.6088650664485693,1.647443316277856,,7
SAN.MC,B,2026-06-15,large,eu,11.45199966430664,11.862000465393066,3.5801677707370874,-2.4692031587900667,6.049370929527154,5.809370929527153,0.24,1.1045242235651807,3.580167770737086,-0.5533155081047236,4.13348327884181,4.19131815271303,EXS1.DE,-0.6088650664485693,4.189032837185657,,7
UCG.MI,B,2026-06-15,large,eu,74.56999969482422,77.76000213623047,4.277863020599774,-2.4692031587900667,6.747066179389841,6.507066179389841,0.24,1.3602290219190099,4.277863020599781,-0.5533155081047236,4.8311785287045055,5.0304988330016895,EXS1.DE,-0.6088650664485693,4.886728087048343,,7
SYK,B,2026-06-15,large,us,307.1201171875,315.2683410644531,2.653106527690776,-2.4692031587900667,5.122309686480843,4.882309686480843,0.24,0.18197769680622897,4.903075011951108,-0.33150634122396383,5.234581353175072,4.963401772403705,SPY,-2.4692031587900667,5.122309686480843,,7
MTO.L,B,2026-06-15,small,eu,157.96739196777344,154.26815795898438,-2.341770641844701,-2.4692031587900667,0.12743251694536584,-0.47256748305463414,0.6,0.6290728917407951,-2.2681351469509448,-0.5533155081047236,-1.7148196388462211,-1.920059360222479,ISF.L,-0.9422622022797623,-1.3995084395649386,,7
SU.PA,B,2026-06-15,large,eu,270.1499938964844,280.5,3.8312072320392216,-2.4692031587900667,6.300410390829288,6.060410390829288,0.24,1.8026036517323696,3.8312072320392243,-0.5533155081047236,4.384522740143948,4.828615787508951,EXS1.DE,-0.6088650664485693,4.440072298487791,,7
BARC.L,B,2026-06-15,mid,eu,479.8463134765625,507.1432800292969,5.68868943786679,-2.4692031587900667,8.157892596656858,7.797892596656857,0.36,1.1769790821914243,5.768379997511164,-0.5533155081047236,6.321695505615887,6.419620776402543,ISF.L,-0.9422622022797623,6.630951640146552,,7
VRTX,B,2026-06-15,large,us,450.4599914550781,480.17999267578125,6.5977005249015415,-2.4692031587900667,9.066903683691608,8.826903683691608,0.24,0.61374302459586,8.934127300363537,-0.33150634122396383,9.2656336415875,9.13758700489904,SPY,-2.4692031587900667,9.066903683691608,,7
JPM,H,2026-06-15,mega,us,317.96759033203125,333.6170654296875,4.921720192084546,-2.4692031587900667,7.390923350874613,7.210923350874613,0.18,0.6664765549432332,7.221412541705652,-0.33150634122396383,7.552918882929616,7.442353745946435,SPY,-2.4692031587900667,7.390923350874613,,7
AVGO,B,2026-06-15,mega,us,393.3175048828125,378.9100036621094,-3.663071447835963,-2.4692031587900667,-1.1938682890458963,-1.3738682890458962,0.18,2.143034104155753,-1.5515420412286929,-0.33150634122396383,-1.220035700004729,-0.8411126462418442,SPY,-2.4692031587900667,-1.1938682890458963,,7
GILD,B,2026-06-15,large,us,124.30000305175781,123.83999633789062,-0.3700777977259126,-2.4692031587900667,2.099125361064154,1.859125361064154,0.24,0.6829488938641696,1.8136280113521197,-0.33150634122396383,2.1451343525760835,2.0400299003999836,SPY,-2.4692031587900667,2.099125361064154,,7
AIR.PA,B,2026-06-15,large,eu,183.67999267578125,195.10000610351562,6.217342053084772,-2.4692031587900667,8.686545211874838,8.446545211874838,0.24,1.124342209199896,6.217342053084773,-0.5533155081047236,6.770657561189497,6.839458033851801,EXS1.DE,-0.6088650664485693,6.826207119533341,,7
TSLA,H,2026-06-15,mega,us,411.1499938964844,375.1199951171875,-8.76322493351859,-2.4692031587900667,-6.294021774728523,-6.474021774728523,0.18,1.872029260701373,-6.763481570177154,-0.33150634122396383,-6.43197522895319,-6.14289199929784,SPY,-2.4692031587900667,-6.294021774728523,,7
VRT,H,2026-06-15,large,us,311.8535461425781,325.4902038574219,4.372776222531434,-2.4692031587900667,6.841979381321501,6.601979381321501,0.24,2.363168736443508,6.66043672360066,-0.33150634122396383,6.991943064824624,7.443842145113905,SPY,-2.4692031587900667,6.841979381321501,,7
AMD,H,2026-06-15,mega,us,547.260009765625,532.5700073242188,-2.68428209247329,-2.4692031587900667,-0.21507893368322328,-0.3950789336832233,0.18,3.160504114835388,-0.5512994120510539,-0.33150634122396383,-0.2197930708270901,0.496427743481308,SPY,-2.4692031587900667,-0.21507893368322328,,7
MSFT,B,2026-06-16,mega,us,393.0899963378906,372.2691955566406,-5.296700749248512,-2.593791556847443,-2.702909192401069,-2.882909192401069,0.18,0.8347951559465057,-3.3587124074254238,-0.6004914513865423,-2.7582209560388815,-2.857425052620652,SPY,-2.593791556847443,-2.702909192401069,,7
GOOG,B,2026-06-16,mega,us,370.8592529296875,334.4728698730469,-9.811372581160661,-2.593791556847443,-7.217581024313219,-7.397581024313219,0.18,1.4367342547629611,-7.965771531508226,-0.6004914513865423,-7.365280080121684,-7.103024893608853,SPY,-2.593791556847443,-7.217581024313219,,7
AMZN,B,2026-06-16,mega,us,246.0,232.69000244140625,-5.410568113249492,-2.593791556847443,-2.8167765564020493,-2.9967765564020494,0.18,1.3520798464863892,-3.4749099291473518,-0.6004914513865423,-2.8744184777608095,-2.6629975397402466,SPY,-2.593791556847443,-2.8167765564020493,,7
NVDA,B,2026-06-16,mega,us,207.1781768798828,192.31480407714844,-7.174198087162346,-2.593791556847443,-4.580406530314903,-4.760406530314903,0.18,1.8570239347514745,-5.274630454875973,-0.6004914513865423,-4.67413900348943,-4.159503457037512,SPY,-2.593791556847443,-4.580406530314903,,7
META,B,2026-06-16,mega,us,600.2100219726562,550.25,-8.323756709102781,-2.593791556847443,-5.729965152255339,-5.909965152255339,0.18,1.6258603538277039,-6.447713402000311,-0.6004914513865423,-5.847221950613768,-5.471398158378475,SPY,-2.593791556847443,-5.729965152255339,,7
AAPL,H,2026-06-16,mega,us,298.9821472167969,283.53546142578125,-5.166424127596816,-2.593791556847443,-2.572632570749373,-2.7526325707493733,0.18,0.7454219445702117,-3.2257698324651307,-0.6004914513865423,-2.6252783810785885,-2.7781503270747856,SPY,-2.593791556847443,-2.572632570749373,,7
DTE.DE,B,2026-06-16,large,eu,27.649999618530273,26.440000534057617,-4.376126948160057,-2.593791556847443,-1.7823353913126145,-2.0223353913126143,0.24,-0.051436390174772244,-4.376126948160053,-0.534994654494636,-3.841132293665417,-4.403645141950056,EXS1.DE,0.41372894433761515,-4.789855892497672,,7
LLY,B,2026-06-16,mega,us,1120.893798828125,1206.3912353515625,7.62761259031173,-2.593791556847443,10.221404147159173,10.041404147159174,0.18,0.6913615657949598,9.830081354425246,-0.6004914513865423,10.430572805811789,10.245238064502335,SPY,-2.593791556847443,10.221404147159173,,7
BAC,H,2026-06-16,large,us,56.55147171020508,57.5861930847168,1.8296984025704792,-2.593791556847443,4.423489959417922,4.183489959417922,0.24,0.5629124507123203,3.9135198735946286,-0.6004914513865423,4.514011324981171,4.251543988126425,SPY,-2.593791556847443,4.423489959417922,,7
BTC-USD,S,2026-06-16,mega,us,65600.640625,62668.01953125,-4.470415327975313,-2.593791556847443,-1.87662377112787,-3.87662377112787,2.0,1.110354824695079,-3.0737533181969146,-1.169692924824961,-1.9040603933719535,-1.7749791357058209,SPY,-2.593791556847443,-1.87662377112787,,7
ETH-USD,S,2026-06-16,large,us,1790.398193359375,1665.436767578125,-6.97953261150143,-2.593791556847443,-4.3857410546539874,-6.3857410546539874,2.0,1.6214863419635113,-5.619554408106264,-1.169692924824961,-4.449861483281303,-3.722913306211238,SPY,-2.593791556847443,-4.3857410546539874,,7
MSTR,H,2026-06-16,mid,us,122.80999755859375,82.30999755859375,-32.97777119544122,-2.593791556847443,-30.38397963859378,-30.74397963859378,0.36,2.832212180281555,-31.606242440964337,-0.6004914513865423,-31.005750989577795,-29.905523238192423,SPY,-2.593791556847443,-30.38397963859378,,7
TSM,B,2026-06-16,mega,us,425.8299865722656,432.3500061035156,1.531132080136756,-2.593791556847443,4.124923636984199,3.9449236369841985,0.18,2.235060702917971,3.608843752909796,-0.6004914513865423,4.209335204296338,4.950978598342034,SPY,-2.593791556847443,4.124923636984199,,7
MCD,H,2026-06-16,large,us,285.8978576660156,267.8561096191406,-6.31055727180414,-2.593791556847443,-3.7167657149566975,-3.9567657149566973,0.24,0.1149897783263619,-4.393316276024328,-0.6004914513865423,-3.792824824637786,-4.3242658971425145,SPY,-2.593791556847443,-3.7167657149566975,,7
NKE,S,2026-06-16,mid,us,44.567230224609375,40.322261810302734,-9.524864778252768,-2.593791556847443,-6.931073221405326,-7.291073221405326,0.36,0.733745212002696,-7.673400693349497,-0.6004914513865423,-7.072909241962955,-7.2327929660460715,SPY,-2.593791556847443,-6.931073221405326,,7
V,B,2026-06-16,mega,us,332.5022888183594,335.6065368652344,0.9336020085476164,-2.593791556847443,3.527393565395059,3.347393565395059,0.18,0.1855961902806484,2.9990859519618107,-0.6004914513865423,3.599577403348353,3.11053487763525,SPY,-2.593791556847443,3.527393565395059,,7
NFLX,H,2026-06-16,large,us,78.72000122070312,73.80999755859375,-6.237301303316112,-2.593791556847443,-3.6435097464686694,-3.883509746468669,0.24,0.14169488421867807,-4.318561212847705,-0.6004914513865423,-3.7180697614611624,-4.233474646169182,SPY,-2.593791556847443,-3.6435097464686694,,7
BKNG,B,2026-06-16,large,us,175.29664611816406,181.0228271484375,3.2665662219307547,-2.593791556847443,5.860357778778198,5.620357778778198,0.24,0.904898565734431,5.379791452957905,-0.6004914513865423,5.980282904344447,5.923175306053373,SPY,-2.593791556847443,5.860357778778198,,7
BPE.MI,B,2026-06-16,mid,eu,13.642000198364258,13.567999839782715,-0.5424450777417228,-2.593791556847443,2.05134647910572,1.6913464791057202,0.36,0.9679669152742836,-0.5424450777417267,-0.534994654494636,-0.007450423247090665,-0.024587952342322694,EXS1.DE,0.41372894433761515,-0.956174022079338,,7
SAN.MC,B,2026-06-16,large,eu,11.633999824523926,11.916000366210938,2.4239345533817853,-2.593791556847443,5.017726110229228,4.777726110229228,0.24,1.0757087572688746,2.42393455338179,-0.534994654494636,2.958929207876426,2.999432988313706,EXS1.DE,0.41372894433761515,2.0102056090441702,,7
UCG.MI,H,2026-06-16,large,eu,77.68000030517578,78.19000244140625,0.656542397305433,-2.593791556847443,3.2503339541528757,3.010333954152876,0.24,1.2944934775150925,0.6565423973054374,-0.534994654494636,1.1915370518000734,1.3490894880541842,EXS1.DE,0.41372894433761515,0.2428134529678178,,7
SYK,B,2026-06-16,large,us,309.7530822753906,331.82415771484375,7.125377180211723,-2.593791556847443,9.719168737059166,9.479168737059165,0.24,0.16623307592698258,9.317568304820334,-0.6004914513865423,9.918059756206876,9.417389845852178,SPY,-2.593791556847443,9.719168737059166,,7
SU.PA,H,2026-06-16,large,eu,276.95001220703125,279.54998779296875,0.9387887601874932,-2.593791556847443,3.532580317034936,3.292580317034936,0.24,1.7523312160227307,0.9387887601874922,-0.534994654494636,1.4737834146821283,1.8762765936637384,EXS1.DE,0.41372894433761515,0.525059815849878,,7
BARC.L,B,2026-06-16,mid,eu,486.8955383300781,521.2416381835938,7.054100345900394,-2.593791556847443,9.647891902747837,9.287891902747837,0.36,1.1495026823069219,7.246500909533515,-0.534994654494636,7.781495564028152,7.861478699894964,ISF.L,-0.7811394286624298,7.835239774562823,,7
VRTX,B,2026-06-16,large,us,453.1700134277344,491.3399963378906,8.422883637300309,-2.593791556847443,11.016675194147751,10.776675194147751,0.24,0.5986589223974303,10.641626660387349,-0.6004914513865423,11.242118111773891,11.001116225583285,SPY,-2.593791556847443,11.016675194147751,,7
JPM,H,2026-06-16,mega,us,329.6549377441406,327.57427978515625,-0.6311623824664999,-2.593791556847443,1.9626291743809428,1.7826291743809428,0.18,0.613048747257066,1.4023005524772758,-0.6004914513865423,2.002792003863818,1.7704310844883728,SPY,-2.593791556847443,1.9626291743809428,,7
AVGO,B,2026-06-16,mega,us,376.1147155761719,365.0199890136719,-2.94982517381803,-2.593791556847443,-0.3560336169705871,-0.536033616970587,0.18,2.183372731086727,-0.9638108652031185,-0.6004914513865423,-0.3633194138165763,0.3472857950049488,SPY,-2.593791556847443,-0.3560336169705871,,7
GILD,B,2026-06-16,large,us,127.2300033569336,127.87999725341797,0.5108809866654401,-2.593791556847443,3.104672543512883,2.8646725435128833,0.24,0.6413353753625559,2.567714456244685,-0.6004914513865423,3.1682059076312274,2.9528308666216794,SPY,-2.593791556847443,3.104672543512883,,7
AIR.PA,B,2026-06-16,large,eu,185.3000030517578,195.0800018310547,5.27792693914049,-2.593791556847443,7.871718495987933,7.631718495987933,0.24,1.1027832060477183,5.277926939140487,-0.534994654494636,5.812921593635123,5.867910059442473,EXS1.DE,0.41372894433761515,4.864197994802875,,7
TSLA,H,2026-06-16,mega,us,404.6600036621094,379.7099914550781,-6.165672905955015,-2.593791556847443,-3.571881349107572,-3.751881349107572,0.18,1.8745275481021206,-4.245467027070282,-0.6004914513865423,-3.6449755756837394,-3.1198292590463828,SPY,-2.593791556847443,-3.571881349107572,,7
VRT,B,2026-06-16,large,us,299.5265808105469,303.8755187988281,1.4519372459407835,-2.593791556847443,4.0457288027882266,3.8057288027882263,0.24,2.3951277816861545,3.5280282923299655,-0.6004914513865423,4.128519743716508,4.966282050210914,SPY,-2.593791556847443,4.0457288027882266,,7
FISV,S,2026-06-16,mid,us,49.83000183105469,49.45000076293945,-0.762594931069043,-2.593791556847443,1.8311966257783998,1.4711966257783997,0.36,0.2394413536320831,1.2681783959207937,-0.6004914513865423,1.868669847307336,1.4119608818852816,SPY,-2.593791556847443,1.8311966257783998,,7
AMD,H,2026-06-16,mega,us,507.2900085449219,521.5800170898438,2.816930809638932,-2.593791556847443,5.410722366486375,5.230722366486376,0.18,3.247535595264376,4.920954796422361,-0.6004914513865423,5.521446247808903,6.871072159452124,SPY,-2.593791556847443,5.410722366486375,,7
MSFT,B,2026-06-17,mega,us,378.1980285644531,367.8774719238281,-2.728876371936496,0.26303414720035045,-2.9919105191368462,-3.1719105191368464,0.18,0.8948430309484716,-0.8124306515495117,2.238426797532389,-3.0508574490819007,-2.8154712716096757,SPY,0.26303414720035045,-2.9919105191368462,,7
GOOG,B,2026-06-17,mega,us,361.8650817871094,351.0520935058594,-2.9881270190118654,0.26303414720035045,-3.2511611662122157,-3.431161166212216,0.18,1.4528658321981744,-1.0767890816396508,2.238426797532389,-3.31521587917204,-4.32892289365124,SPY,0.26303414720035045,-3.2511611662122157,,7
AMZN,B,2026-06-17,mega,us,237.5,240.13999938964844,1.1115786903782894,0.26303414720035045,0.8485445431779389,0.6685445431779389,0.18,1.393033807163093,3.103689452907199,2.238426797532389,0.86526265537481,-0.01451475091523502,SPY,0.26303414720035045,0.8485445431779389,,7
NVDA,B,2026-06-17,mega,us,204.42124938964844,194.7520751953125,-4.7300240181515925,0.26303414720035045,-4.993058165351943,-5.173058165351943,0.18,1.8312631857299342,-2.8530051152969693,2.238426797532389,-5.091431912829359,-6.952153703569387,SPY,0.26303414720035045,-4.993058165351943,,7
META,B,2026-06-17,mega,us,567.5800170898438,562.5999755859375,-0.8774166379994217,0.26303414720035045,-1.1404507851997723,-1.3204507851997722,0.18,1.6970495047813976,1.0755067332178347,2.238426797532389,-1.1629200643145543,-2.7232143550239156,SPY,0.26303414720035045,-1.1404507851997723,,7
AAPL,H,2026-06-17,mega,us,295.6949768066406,281.4972229003906,-4.801486335540331,0.26303414720035045,-5.064520482740682,-5.244520482740682,0.18,0.752472540730874,-2.925875390640964,2.238426797532389,-5.1643021881733535,-4.6102300902202344,SPY,0.26303414720035045,-5.064520482740682,,7
0700.HK,B,2026-06-17,mega,hk,445.3999938964844,420.20001220703125,-5.657831619842785,0.26303414720035045,-5.920865767043136,-6.100865767043135,0.18,,-3.9211632007775443,2.238426797532389,-6.159589998309933,,2800.HK,-5.186388455502051,-0.47144316434073374,,7
DTE.DE,B,2026-06-17,large,eu,26.959999084472656,26.25,-2.6335278508283526,0.26303414720035045,-2.896561998028703,-3.1365619980287027,0.24,0.00282496326069468,-2.6335278508283544,2.4537833852725344,-5.087311236100889,-2.640459698741452,EXS1.DE,-1.0697772980968694,-1.5637505527314832,,7
LLY,B,2026-06-17,mega,us,1110.4088134765625,1228.170166015625,10.60522495047254,0.26303414720035045,10.342190803272189,10.162190803272189,0.18,0.6953087037830423,12.784380511780547,2.238426797532389,10.545953714248158,11.227982876675075,SPY,0.26303414720035045,10.342190803272189,,7
BAC,H,2026-06-17,large,us,56.2430419921875,57.5861930847168,2.3881195699120767,0.26303414720035045,2.1250854227117264,1.8850854227117264,0.24,0.5640404708876283,4.40538087264486,2.238426797532389,2.1669540751124705,3.1428175677172048,SPY,0.26303414720035045,2.1250854227117264,,7
7012.T,B,2026-06-17,mega,us,3266.0,2836.0,-13.16595223515003,0.26303414720035045,-13.42898638235038,-13.60898638235038,0.18,,-12.025654437572175,2.4537833852725344,-14.479437822844709,,SPY,0.26303414720035045,-13.42898638235038,,7
BTC-USD,S,2026-06-17,mega,us,64418.4453125,60995.1328125,-5.314180563335836,0.26303414720035045,-5.577214710536187,-7.577214710536187,2.0,1.1097555729346178,-3.3970060091569887,2.293134736025637,-5.690140745182626,-5.941825061951393,SPY,0.26303414720035045,-5.577214710536187,,7
ETH-USD,S,2026-06-17,large,us,1747.885498046875,1619.9249267578125,-7.320878366005577,0.26303414720035045,-7.583912513205928,-9.583912513205927,2.0,1.6128999223365599,-5.444334922040428,2.293134736025637,-7.737469658066065,-9.142931759683446,SPY,0.26303414720035045,-7.583912513205928,,7
MSTR,H,2026-06-17,mid,us,116.55999755859375,92.68000030517578,-20.487300749481992,0.26303414720035045,-20.750334896682343,-21.110334896682343,0.36,2.8515692793879563,-18.920733339633454,2.238426797532389,-21.15916013716584,-25.30376242963558,SPY,0.26303414720035045,-20.750334896682343,,7
TSM,B,2026-06-17,mega,us,432.1499938964844,455.1000061035156,5.310658921941027,0.26303414720035045,5.047624774740676,4.867624774740676,0.18,2.135323994130964,7.385500396722344,2.238426797532389,5.147073599189955,2.6057339468457013,SPY,0.26303414720035045,5.047624774740676,,7
9201.T,H,2026-06-17,mega,us,2826.5,2846.0,0.6898991685830532,0.26303414720035045,0.42686502138270277,0.24686502138270278,0.18,,2.0121509029626283,2.4537833852725344,-0.44163248230990604,,SPY,0.26303414720035045,0.42686502138270277,,7
MCD,H,2026-06-17,large,us,281.81689453125,265.2943115234375,-5.862878815443178,0.26303414720035045,-6.125912962643529,-6.365912962643529,0.24,0.1401115141268295,-4.008179534765333,2.238426797532389,-6.246606332297722,-4.321808902629666,SPY,0.26303414720035045,-6.125912962643529,,7
NKE,S,2026-06-17,mid,us,43.72615051269531,41.04459762573242,-6.132606816564694,0.26303414720035045,-6.395640963765045,-6.755640963765045,0.36,0.7471793837083529,-4.28322174481276,2.238426797532389,-6.521648542345149,-5.9557280998692725,SPY,0.26303414720035045,-6.395640963765045,,7
V,B,2026-06-17,mega,us,329.76739501953125,341.0164794921875,3.4112179198280037,0.26303414720035045,3.1481837726276534,2.968183772627653,0.18,0.20145472518137467,5.44863641187967,2.238426797532389,3.2102096143472814,4.997694756544158,SPY,0.26303414720035045,3.1481837726276534,,7
NFLX,H,2026-06-17,large,us,76.95999908447266,73.77999877929688,-4.132017077709885,0.26303414720035045,-4.395051224910236,-4.635051224910236,0.24,0.1824441183578691,-2.243216180374008,2.238426797532389,-4.481642977906397,-2.651603983958433,SPY,0.26303414720035045,-4.395051224910236,,7
BKNG,B,2026-06-17,large,us,171.2165069580078,181.9705352783203,6.280952994181812,0.26303414720035045,6.017918846981461,5.777918846981461,0.24,0.9302712977185731,8.374911302951515,2.238426797532389,6.136484505419126,6.29256710116303,SPY,0.26303414720035045,6.017918846981461,,7
BPE.MI,B,2026-06-17,mid,eu,13.76200008392334,13.46399974822998,-2.1653853645988637,0.26303414720035045,-2.428419511799214,-2.788419511799214,0.36,0.925096622589635,-2.1653853645988597,2.4537833852725344,-4.619168749871394,-4.435372086881042,EXS1.DE,-1.0697772980968694,-1.0956080665019943,,7
SAN.MC,B,2026-06-17,large,eu,11.895999908447266,11.829999923706055,-0.5548082149390806,0.26303414720035045,-0.8178423621394311,-1.057842362139431,0.24,0.9950514816387441,-0.5548082149390843,2.4537833852725344,-3.0085916002116186,-2.9964490080750528,EXS1.DE,-1.0697772980968694,0.5149690831577888,,7
UCG.MI,H,2026-06-17,large,eu,79.56999969482422,77.08999633789062,-3.116756775726003,0.26303414720035045,-3.3797909229263534,-3.619790922926353,0.24,1.2031917630265312,-3.116756775726004,2.4537833852725344,-5.570540160998538,-6.0691287331372745,EXS1.DE,-1.0697772980968694,-2.046979477629134,,7
SYK,B,2026-06-17,large,us,300.3382263183594,329.6399841308594,9.756253198831924,0.26303414720035045,9.493219051631574,9.253219051631573,0.24,0.2274060124197476,11.918682231037803,2.238426797532389,9.680255433505414,11.409650518917456,SPY,0.26303414720035045,9.493219051631574,,7
0175.HK,B,2026-06-17,large,hk,19.040000915527344,16.920000076293945,-11.134457653857112,0.26303414720035045,-11.397491801057463,-11.637491801057463,0.24,,-9.49860399917143,2.238426797532389,-11.737030796703818,,2800.HK,-5.186388455502051,-5.948069198355061,,7
SU.PA,H,2026-06-17,large,eu,282.75,276.04998779296875,-2.369588755802387,0.26303414720035045,-2.6326229030027375,-2.8726229030027373,0.24,1.650032764544222,-2.3695887558023876,2.4537833852725344,-4.8233721410749215,-6.418411738596307,EXS1.DE,-1.0697772980968694,-1.2998114577055178,,7
BARC.L,B,2026-06-17,mid,eu,503.44366455078125,510.64288330078125,1.4299949044792937,0.26303414720035045,1.166960757278943,0.8069607572789431,0.36,1.0402977107489992,1.8303812935120067,2.4537833852725344,-0.6234020917605276,-0.7222839448609402,ISF.L,-1.1095377480983764,2.53953265257767,,7
6702.T,H,2026-06-17,mega,us,3256.0,3199.0,-1.7506142506142506,0.26303414720035045,-2.013648397814601,-2.1936483978146013,0.18,,-0.46041114403108097,2.4537833852725344,-2.9141945293036153,,SPY,0.26303414720035045,-2.013648397814601,,7
VRTX,B,2026-06-17,large,us,458.989990234375,499.6499938964844,8.85858178330797,0.26303414720035045,8.59554763610762,8.35554763610762,0.24,0.5481336746304372,11.00332480060593,2.238426797532389,8.76489800307354,9.776367694683259,SPY,0.26303414720035045,8.59554763610762,,7
JPM,H,2026-06-17,mega,us,331.9645080566406,327.91278076171875,-1.2205302665158888,0.26303414720035045,-1.4835644137162394,-1.6635644137162393,0.18,0.5820693623064717,0.7256330445678971,2.238426797532389,-1.512793752964492,-0.5772866140414981,SPY,0.26303414720035045,-1.4835644137162394,,7
AVGO,B,2026-06-17,mega,us,392.2791442871094,372.45001220703125,-5.05485248677028,0.26303414720035045,-5.317886633970631,-5.497886633970631,0.18,2.0175793206167763,-3.1842333879409934,2.238426797532389,-5.422660185473383,-7.700437005356777,SPY,0.26303414720035045,-5.317886633970631,,7
GILD,B,2026-06-17,large,us,125.44999694824219,126.33000183105469,0.7014786004144503,0.26303414720035045,0.43844445321409986,0.19844445321409987,0.24,0.6481199117696866,2.685509528630514,2.238426797532389,0.44708273109812513,1.2347405501109199,SPY,0.26303414720035045,0.43844445321409986,,7
AIR.PA,B,2026-06-17,large,eu,187.02000427246094,191.89999389648438,2.6093409862797365,0.26303414720035045,2.346306839079386,2.1063068390793864,0.24,1.0483415824998714,2.60934098627974,2.4537833852725344,0.15555760100720573,0.03693782905123966,EXS1.DE,-1.0697772980968694,3.6791182843766057,,7
7269.T,B,2026-06-17,mega,us,1950.0,1963.5,0.6923076923076923,0.26303414720035045,0.42927354510734184,0.24927354510734184,0.18,,2.0145910552289426,2.4537833852725344,-0.4391923300435918,,SPY,0.26303414720035045,0.42927354510734184,,7
TSLA,H,2026-06-17,mega,us,396.3800048828125,411.8399963378906,3.9002954903461347,0.26303414720035045,3.6372613431457843,3.457261343145784,0.18,1.8612332371006777,5.947349839186522,2.238426797532389,3.708923041654133,1.7811154848024104,SPY,0.26303414720035045,3.6372613431457843,,7
8001.T,H,2026-06-17,mega,us,1860.5,1833.5,-1.4512227895726955,0.26303414720035045,-1.714256936773046,-1.894256936773046,0.18,,-0.15708809817426284,2.4537833852725344,-2.610871483446797,,SPY,0.26303414720035045,-1.714256936773046,,7
VRT,H,2026-06-17,large,us,317.50213623046875,306.894775390625,-3.3408785735362954,0.26303414720035045,-3.6039127207366457,-3.843912720736646,0.24,2.1821321590921983,-1.4364905837108366,2.238426797532389,-3.6749173812432256,-6.321033684380023,SPY,0.26303414720035045,-3.6039127207366457,,7
5803.T,B,2026-06-17,mega,us,4729.0,6131.0,29.646859801226476,0.26303414720035045,29.383825654026126,29.203825654026126,0.18,,31.349372035765732,2.4537833852725344,28.8955886504932,,SPY,0.26303414720035045,29.383825654026126,,7
FISV,S,2026-06-17,mid,us,48.77000045776367,48.83000183105469,0.12302926538411388,0.26303414720035045,-0.14000488181623658,-0.5000048818162366,0.36,0.27646975079321034,2.0956635250799494,2.238426797532389,-0.1427632724524397,1.4768062261973258,SPY,0.26303414720035045,-0.14000488181623658,,7
2020.HK,B,2026-06-17,large,hk,70.6646499633789,69.83157348632812,-1.1789154513360116,0.26303414720035045,-1.441949598536362,-1.681949598536362,0.24,,0.6402017008359628,2.238426797532389,-1.5982250966964262,,2800.HK,-5.186388455502051,4.007473004166039,,7
AMD,H,2026-06-17,mega,us,512.47998046875,539.489990234375,5.2704516849457725,0.26303414720035045,5.007417537745422,4.827417537745422,0.18,3.152922205920794,7.344500992592651,2.238426797532389,5.106074195060262,0.28691543632461247,SPY,0.26303414720035045,5.007417537745422,,7
MSFT,B,2026-06-18,mega,us,378.6871032714844,372.319091796875,-1.6816024151855224,0.004021385926522413,-1.6856238011120448,-1.8656238011120447,0.18,0.88657857402252,-0.9473265478375348,0.750886076007462,-1.6982126238449968,-1.613046054357596,SPY,0.004021385926522413,-1.6856238011120448,,7
